HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N27.HOG0000010	OG0000000	n116				Branchiostoma_floridae_tr_A0A9J7MD08_A0A9J7MD08_BRAFL tr|A0A9J7MD08|A0A9J7MD08_BRAFL Fibrinogen C domain-containing protein 1-A-like OS=Branchiostoma floridae OX=7739 GN=LOC118431514 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MDI9_A0A9J7MDI9_BRAFL tr|A0A9J7MDI9|A0A9J7MDI9_BRAFL Uncharacterized protein LOC118431516 OS=Branchiostoma floridae OX=7739 GN=LOC118431516 PE=4 SV=1																												
N27.HOG0000011	OG0000000	n119				Branchiostoma_floridae_tr_A0A9J7K652_A0A9J7K652_BRAFL tr|A0A9J7K652|A0A9J7K652_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118403700 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HI59_A0A9J7HI59_BRAFL tr|A0A9J7HI59|A0A9J7HI59_BRAFL Fibrinogen C domain-containing protein 1-B-like OS=Branchiostoma floridae OX=7739 GN=LOC118403710 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZK72_A0A8J9ZK72_BRALA tr|A0A8J9ZK72|A0A8J9ZK72_BRALA FIBCD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FIBCD1 PE=4 SV=1																											
N27.HOG0000012	OG0000000	n122				Branchiostoma_floridae_tr_A0A9J7MHJ4_A0A9J7MHJ4_BRAFL tr|A0A9J7MHJ4|A0A9J7MHJ4_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118432145 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MGN8_A0A9J7MGN8_BRAFL tr|A0A9J7MGN8|A0A9J7MGN8_BRAFL Fibrillin-3-like OS=Branchiostoma floridae OX=7739 GN=LOC118432276 PE=4 SV=1																												
N27.HOG0000013	OG0000000	n133					Branchiostoma_lanceolatum_tr_A0A8J9ZY15_A0A8J9ZY15_BRALA tr|A0A8J9ZY15|A0A8J9ZY15_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1																											
N27.HOG0000014	OG0000000	n151				Branchiostoma_floridae_tr_A0A9J7LN89_A0A9J7LN89_BRAFL tr|A0A9J7LN89|A0A9J7LN89_BRAFL Versican core protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118421928 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KUW6_A0A9J7KUW6_BRAFL tr|A0A9J7KUW6|A0A9J7KUW6_BRAFL Collagen alpha-1_XVII_ chain-like OS=Branchiostoma floridae OX=7739 GN=LOC118411872 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KTF0_A0A9J7KTF0_BRAFL tr|A0A9J7KTF0|A0A9J7KTF0_BRAFL Collagen alpha-1_I_ chain-like OS=Branchiostoma floridae OX=7739 GN=LOC118411862 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A955_A0A8K0A955_BRALA tr|A0A8K0A955|A0A8K0A955_BRALA PKD1L3 protein OS=Branchiostoma lanceolatum OX=7740 GN=PKD1L3 PE=3 SV=1																											
N27.HOG0000015	OG0000000	n172				Branchiostoma_floridae_tr_A0A9J7MER3_A0A9J7MER3_BRAFL tr|A0A9J7MER3|A0A9J7MER3_BRAFL Microfibril-associated glycoprotein 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118430934 PE=4 SV=1																												
N27.HOG0000016	OG0000000	n174				Branchiostoma_floridae_tr_A0A9J7NBA4_A0A9J7NBA4_BRAFL tr|A0A9J7NBA4|A0A9J7NBA4_BRAFL Microfibril-associated glycoprotein 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118431034 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NBR7_A0A9J7NBR7_BRAFL tr|A0A9J7NBR7|A0A9J7NBR7_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118430834 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M860_A0A9J7M860_BRAFL tr|A0A9J7M860|A0A9J7M860_BRAFL Angiopoietin-related protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118429883 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M9L0_A0A9J7M9L0_BRAFL tr|A0A9J7M9L0|A0A9J7M9L0_BRAFL Fibrinogen C domain-containing protein 1-A-like OS=Branchiostoma floridae OX=7739 GN=LOC118429983 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MAL2_A0A9J7MAL2_BRAFL tr|A0A9J7MAL2|A0A9J7MAL2_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118430836 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NC67_A0A9J7NC67_BRAFL tr|A0A9J7NC67|A0A9J7NC67_BRAFL Fibrinogen-like protein 1 OS=Branchiostoma floridae OX=7739 GN=LOC118430835 PE=4 SV=1																												
N27.HOG0000017	OG0000000	n187				Branchiostoma_floridae_tr_A0A9J7KM90_A0A9J7KM90_BRAFL tr|A0A9J7KM90|A0A9J7KM90_BRAFL Fibrinogen-like protein 1 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118409573 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KM95_A0A9J7KM95_BRAFL tr|A0A9J7KM95|A0A9J7KM95_BRAFL Fibrinogen-like protein 1 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118409573 PE=4 SV=1																												
N27.HOG0000018	OG0000000	n188					Branchiostoma_lanceolatum_tr_A0A8J9YR05_A0A8J9YR05_BRALA tr|A0A8J9YR05|A0A8J9YR05_BRALA ANGPTL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W7G3_A0A8J9W7G3_BRALA tr|A0A8J9W7G3|A0A8J9W7G3_BRALA ANGPTL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YMB2_A0A8J9YMB2_BRALA tr|A0A8J9YMB2|A0A8J9YMB2_BRALA ANGPTL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9W4J7_A0A8J9W4J7_BRALA tr|A0A8J9W4J7|A0A8J9W4J7_BRALA ANGPTL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YRQ3_A0A8J9YRQ3_BRALA tr|A0A8J9YRQ3|A0A8J9YRQ3_BRALA ANGPT4 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT4 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YNX7_A0A8J9YNX7_BRALA tr|A0A8J9YNX7|A0A8J9YNX7_BRALA FIBCD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FIBCD1 PE=4 SV=1																											
N27.HOG0000019	OG0000000	n193				Branchiostoma_floridae_tr_A0A9J7MEI4_A0A9J7MEI4_BRAFL tr|A0A9J7MEI4|A0A9J7MEI4_BRAFL Angiopoietin-related protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118430818 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VRN1_A0A8J9VRN1_BRALA tr|A0A8J9VRN1|A0A8J9VRN1_BRALA TNR protein OS=Branchiostoma lanceolatum OX=7740 GN=TNR PE=4 SV=1																											
N27.HOG0000020	OG0000000	n197				Branchiostoma_floridae_tr_A0A9J7LGI6_A0A9J7LGI6_BRAFL tr|A0A9J7LGI6|A0A9J7LGI6_BRAFL Angiopoietin-4-like OS=Branchiostoma floridae OX=7739 GN=LOC118419300 PE=4 SV=1																												
N27.HOG0000021	OG0000000	n206				Branchiostoma_floridae_tr_C3ZN18_C3ZN18_BRAFL tr|C3ZN18|C3ZN18_BRAFL Angiopoietin-related protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118407763 PE=4 SV=1																												
N27.HOG0000022	OG0000000	n207				Branchiostoma_floridae_tr_A0A9J7LUJ3_A0A9J7LUJ3_BRAFL tr|A0A9J7LUJ3|A0A9J7LUJ3_BRAFL Angiopoietin-related protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118424873 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LVR2_A0A9J7LVR2_BRAFL tr|A0A9J7LVR2|A0A9J7LVR2_BRAFL Angiopoietin-related protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118424876 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9VIQ1_A0A8J9VIQ1_BRALA tr|A0A8J9VIQ1|A0A8J9VIQ1_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VXU5_A0A8J9VXU5_BRALA tr|A0A8J9VXU5|A0A8J9VXU5_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1																											
N27.HOG0000023	OG0000000	n211				Branchiostoma_floridae_tr_A0A9J7M754_A0A9J7M754_BRAFL tr|A0A9J7M754|A0A9J7M754_BRAFL Fibrinogen C domain-containing protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118428693 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LLZ1_A0A9J7LLZ1_BRAFL tr|A0A9J7LLZ1|A0A9J7LLZ1_BRAFL Microfibril-associated glycoprotein 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118421136 PE=4 SV=1																												
N27.HOG0000024	OG0000000	n212				Branchiostoma_floridae_tr_A0A9J7L8L7_A0A9J7L8L7_BRAFL tr|A0A9J7L8L7|A0A9J7L8L7_BRAFL Angiopoietin-related protein 3-like OS=Branchiostoma floridae OX=7739 GN=LOC118416624 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A1B6_A0A8K0A1B6_BRALA tr|A0A8K0A1B6|A0A8K0A1B6_BRALA FGL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL1 PE=4 SV=1																											
N27.HOG0000025	OG0000000	n225					Branchiostoma_lanceolatum_tr_A0A8J9Z2P2_A0A8J9Z2P2_BRALA tr|A0A8J9Z2P2|A0A8J9Z2P2_BRALA FGL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL1 PE=4 SV=1																											
N27.HOG0000026	OG0000000	n232				Branchiostoma_floridae_tr_A0A9J7LWX8_A0A9J7LWX8_BRAFL tr|A0A9J7LWX8|A0A9J7LWX8_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425064 PE=4 SV=1																												
N27.HOG0000027	OG0000000	n237					Branchiostoma_lanceolatum_tr_A0A8K0E9U2_A0A8K0E9U2_BRALA tr|A0A8K0E9U2|A0A8K0E9U2_BRALA ANGPT2 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPT2 PE=4 SV=1																											
N27.HOG0000028	OG0000000	n245				Branchiostoma_floridae_tr_A0A9J7L655_A0A9J7L655_BRAFL tr|A0A9J7L655|A0A9J7L655_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118416068 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AE29_A0A8K0AE29_BRALA tr|A0A8K0AE29|A0A8K0AE29_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1																											
N27.HOG0000029	OG0000000	n248				Branchiostoma_floridae_tr_A0A9J7LWF4_A0A9J7LWF4_BRAFL tr|A0A9J7LWF4|A0A9J7LWF4_BRAFL Ficolin-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118425081 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N1V3_A0A9J7N1V3_BRAFL tr|A0A9J7N1V3|A0A9J7N1V3_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425066 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N4U7_A0A9J7N4U7_BRAFL tr|A0A9J7N4U7|A0A9J7N4U7_BRAFL Angiopoietin-related protein 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118425068 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LTT2_A0A9J7LTT2_BRAFL tr|A0A9J7LTT2|A0A9J7LTT2_BRAFL Fibroleukin-like OS=Branchiostoma floridae OX=7739 GN=LOC118424470 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N4V2_A0A9J7N4V2_BRAFL tr|A0A9J7N4V2|A0A9J7N4V2_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425083 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LX10_A0A9J7LX10_BRAFL tr|A0A9J7LX10|A0A9J7LX10_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425108 PE=4 SV=1																												
N27.HOG0000030	OG0000000	n254					Branchiostoma_lanceolatum_tr_A0A8K0EXY2_A0A8K0EXY2_BRALA tr|A0A8K0EXY2|A0A8K0EXY2_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F2X0_A0A8K0F2X0_BRALA tr|A0A8K0F2X0|A0A8K0F2X0_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F0K4_A0A8K0F0K4_BRALA tr|A0A8K0F0K4|A0A8K0F0K4_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1																											
N27.HOG0000031	OG0000000	n257				Branchiostoma_floridae_tr_A0A9J7N802_A0A9J7N802_BRAFL tr|A0A9J7N802|A0A9J7N802_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118428627 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4U9_A0A9J7M4U9_BRAFL tr|A0A9J7M4U9|A0A9J7M4U9_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118428628 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W200_A0A8J9W200_BRALA tr|A0A8J9W200|A0A8J9W200_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1																											
N27.HOG0000032	OG0000000	n259				Branchiostoma_floridae_tr_A0A9J7LWE4_A0A9J7LWE4_BRAFL tr|A0A9J7LWE4|A0A9J7LWE4_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425067 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N061_A0A9J7N061_BRAFL tr|A0A9J7N061|A0A9J7N061_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118423774 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N3D1_A0A9J7N3D1_BRAFL tr|A0A9J7N3D1|A0A9J7N3D1_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118423963 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N516_A0A9J7N516_BRAFL tr|A0A9J7N516|A0A9J7N516_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425065 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N2Z2_A0A9J7N2Z2_BRAFL tr|A0A9J7N2Z2|A0A9J7N2Z2_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425069 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LT92_A0A9J7LT92_BRAFL tr|A0A9J7LT92|A0A9J7LT92_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118423962 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YQU6_A0A8J9YQU6_BRALA tr|A0A8J9YQU6|A0A8J9YQU6_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WF00_A0A8J9WF00_BRALA tr|A0A8J9WF00|A0A8J9WF00_BRALA FGL2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FGL2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YQX3_A0A8J9YQX3_BRALA tr|A0A8J9YQX3|A0A8J9YQX3_BRALA ANGPTL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANGPTL1 PE=4 SV=1																											
N27.HOG0000033	OG0000000	n269				Branchiostoma_floridae_tr_A0A9J7L3Q8_A0A9J7L3Q8_BRAFL tr|A0A9J7L3Q8|A0A9J7L3Q8_BRAFL Techylectin-5A-like OS=Branchiostoma floridae OX=7739 GN=LOC118414762 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZQQ3_A0A8J9ZQQ3_BRALA tr|A0A8J9ZQQ3|A0A8J9ZQQ3_BRALA TNR protein OS=Branchiostoma lanceolatum OX=7740 GN=TNR PE=4 SV=1																											
N27.HOG0000034	OG0000000	n270				Branchiostoma_floridae_tr_A0A9J7MDK1_A0A9J7MDK1_BRAFL tr|A0A9J7MDK1|A0A9J7MDK1_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118431696 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0E5S9_A0A8K0E5S9_BRALA tr|A0A8K0E5S9|A0A8K0E5S9_BRALA FCN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FCN1 PE=4 SV=1																											
N27.HOG0000035	OG0000000	n272				Branchiostoma_floridae_tr_A0A9J7L7S9_A0A9J7L7S9_BRAFL tr|A0A9J7L7S9|A0A9J7L7S9_BRAFL Ficolin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118416523 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A0Q2_A0A8K0A0Q2_BRALA tr|A0A8K0A0Q2|A0A8K0A0Q2_BRALA FIBCD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FIBCD1 PE=4 SV=1																											
N27.HOG0000036	OG0000000	n298					Branchiostoma_lanceolatum_tr_A0A8J9VAX2_A0A8J9VAX2_BRALA tr|A0A8J9VAX2|A0A8J9VAX2_BRALA CACNA2D1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CACNA2D1 PE=4 SV=1																											
