OG0002371			Branchiostoma_belcheri_tr_A0A6P4YG68_A0A6P4YG68_BRABE tr|A0A6P4YG68|A0A6P4YG68_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465065 PE=4 SV=1																													
OG0002372			Branchiostoma_belcheri_tr_A0A6P4YGI8_A0A6P4YGI8_BRABE tr|A0A6P4YGI8|A0A6P4YGI8_BRABE Leucine-rich repeat-containing protein 24-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472945 PE=4 SV=1																													
OG0002373			Branchiostoma_belcheri_tr_A0A6P4YID5_A0A6P4YID5_BRABE tr|A0A6P4YID5|A0A6P4YID5_BRABE Collagen alpha-1_VIII_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109464252 PE=4 SV=1																													
OG0002374			Branchiostoma_belcheri_tr_A0A6P4YIN6_A0A6P4YIN6_BRABE tr|A0A6P4YIN6|A0A6P4YIN6_BRABE Collagen alpha-2_I_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469958 PE=4 SV=1																													
OG0002375			Branchiostoma_belcheri_tr_A0A6P4YJA8_A0A6P4YJA8_BRABE tr|A0A6P4YJA8|A0A6P4YJA8_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465780 PE=4 SV=1																													
OG0002376			Branchiostoma_belcheri_tr_A0A6P4YKX7_A0A6P4YKX7_BRABE tr|A0A6P4YKX7|A0A6P4YKX7_BRABE Uncharacterized protein LOC109474282 OS=Branchiostoma belcheri OX=7741 GN=LOC109474282 PE=3 SV=1																													
OG0002377			Branchiostoma_belcheri_tr_A0A6P4YL87_A0A6P4YL87_BRABE tr|A0A6P4YL87|A0A6P4YL87_BRABE Uncharacterized protein LOC109466240 OS=Branchiostoma belcheri OX=7741 GN=LOC109466240 PE=4 SV=1																													
OG0002378			Branchiostoma_belcheri_tr_A0A6P4YME6_A0A6P4YME6_BRABE tr|A0A6P4YME6|A0A6P4YME6_BRABE Uncharacterized protein LOC109465475 OS=Branchiostoma belcheri OX=7741 GN=LOC109465475 PE=4 SV=1																													
OG0002379			Branchiostoma_belcheri_tr_A0A6P4YNF5_A0A6P4YNF5_BRABE tr|A0A6P4YNF5|A0A6P4YNF5_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109469203 PE=4 SV=1																													
OG0002380			Branchiostoma_belcheri_tr_A0A6P4YP90_A0A6P4YP90_BRABE tr|A0A6P4YP90|A0A6P4YP90_BRABE Uncharacterized protein LOC109471359 OS=Branchiostoma belcheri OX=7741 GN=LOC109471359 PE=4 SV=1																													
OG0002381			Branchiostoma_belcheri_tr_A0A6P4YQS1_A0A6P4YQS1_BRABE tr|A0A6P4YQS1|A0A6P4YQS1_BRABE Fibropellin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466275 PE=4 SV=1																													
OG0002382			Branchiostoma_belcheri_tr_A0A6P4YRF5_A0A6P4YRF5_BRABE tr|A0A6P4YRF5|A0A6P4YRF5_BRABE Uncharacterized protein LOC109469965 OS=Branchiostoma belcheri OX=7741 GN=LOC109469965 PE=4 SV=1																													
OG0002383			Branchiostoma_belcheri_tr_A0A6P4YS00_A0A6P4YS00_BRABE tr|A0A6P4YS00|A0A6P4YS00_BRABE Ficolin-1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109470149 PE=4 SV=1																													
OG0002384			Branchiostoma_belcheri_tr_A0A6P4YU24_A0A6P4YU24_BRABE tr|A0A6P4YU24|A0A6P4YU24_BRABE Low-density lipoprotein receptor-related protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476429 PE=4 SV=1																													
OG0002385			Branchiostoma_belcheri_tr_A0A6P4YU70_A0A6P4YU70_BRABE tr|A0A6P4YU70|A0A6P4YU70_BRABE SLIT and NTRK-like protein 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109468368 PE=4 SV=1																													
OG0002386			Branchiostoma_belcheri_tr_A0A6P4YUQ6_A0A6P4YUQ6_BRABE tr|A0A6P4YUQ6|A0A6P4YUQ6_BRABE Collagen alpha-1_I_ chain-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109468566 PE=4 SV=1																													
OG0002387			Branchiostoma_belcheri_tr_A0A6P4YV62_A0A6P4YV62_BRABE tr|A0A6P4YV62|A0A6P4YV62_BRABE Leucine-rich repeat-containing G-protein coupled receptor 5-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476690 PE=4 SV=1																													
OG0002388			Branchiostoma_belcheri_tr_A0A6P4YVR3_A0A6P4YVR3_BRABE tr|A0A6P4YVR3|A0A6P4YVR3_BRABE Beta-2-glycoprotein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476864 PE=4 SV=1																													
OG0002389			Branchiostoma_belcheri_tr_A0A6P4YYB4_A0A6P4YYB4_BRABE tr|A0A6P4YYB4|A0A6P4YYB4_BRABE Leucine-rich repeat and death domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109468478 PE=4 SV=1																													
OG0002390			Branchiostoma_belcheri_tr_A0A6P4YYE7_A0A6P4YYE7_BRABE tr|A0A6P4YYE7|A0A6P4YYE7_BRABE Uncharacterized protein LOC109471815 OS=Branchiostoma belcheri OX=7741 GN=LOC109471815 PE=4 SV=1																													
OG0002391			Branchiostoma_belcheri_tr_A0A6P4Z0B2_A0A6P4Z0B2_BRABE tr|A0A6P4Z0B2|A0A6P4Z0B2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109469048 PE=4 SV=1																													
OG0002392			Branchiostoma_belcheri_tr_A0A6P4Z0B4_A0A6P4Z0B4_BRABE tr|A0A6P4Z0B4|A0A6P4Z0B4_BRABE Uncharacterized protein LOC109477988 OS=Branchiostoma belcheri OX=7741 GN=LOC109477988 PE=4 SV=1																													
OG0002393			Branchiostoma_belcheri_tr_A0A6P4Z1E7_A0A6P4Z1E7_BRABE tr|A0A6P4Z1E7|A0A6P4Z1E7_BRABE Uncharacterized protein LOC109470389 OS=Branchiostoma belcheri OX=7741 GN=LOC109470389 PE=4 SV=1																													
OG0002394			Branchiostoma_belcheri_tr_A0A6P4Z4R4_A0A6P4Z4R4_BRABE tr|A0A6P4Z4R4|A0A6P4Z4R4_BRABE Collagen alpha-1_X_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479056 PE=4 SV=1																													
OG0002395			Branchiostoma_belcheri_tr_A0A6P4Z5T3_A0A6P4Z5T3_BRABE tr|A0A6P4Z5T3|A0A6P4Z5T3_BRABE Nyctalopin-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479321 PE=4 SV=1																													
OG0002396			Branchiostoma_belcheri_tr_A0A6P4Z796_A0A6P4Z796_BRABE tr|A0A6P4Z796|A0A6P4Z796_BRABE Collagen alpha-1_XIII_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109479732 PE=4 SV=1																													
OG0002397			Branchiostoma_belcheri_tr_A0A6P4Z989_A0A6P4Z989_BRABE tr|A0A6P4Z989|A0A6P4Z989_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109474558 PE=4 SV=1																													
OG0002398			Branchiostoma_belcheri_tr_A0A6P4Z9A4_A0A6P4Z9A4_BRABE tr|A0A6P4Z9A4|A0A6P4Z9A4_BRABE Collagen alpha-1_I_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480239 PE=4 SV=1																													
OG0002399			Branchiostoma_belcheri_tr_A0A6P4ZDW3_A0A6P4ZDW3_BRABE tr|A0A6P4ZDW3|A0A6P4ZDW3_BRABE Fibropellin-3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109472511 PE=4 SV=1																													
OG0002400			Branchiostoma_belcheri_tr_A0A6P4ZEA6_A0A6P4ZEA6_BRABE tr|A0A6P4ZEA6|A0A6P4ZEA6_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481478 PE=4 SV=1																													
OG0002401			Branchiostoma_belcheri_tr_A0A6P4ZHA8_A0A6P4ZHA8_BRABE tr|A0A6P4ZHA8|A0A6P4ZHA8_BRABE Neurogenic locus notch homolog protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109482330 PE=4 SV=1																													
OG0002402			Branchiostoma_belcheri_tr_A0A6P4ZHD4_A0A6P4ZHD4_BRABE tr|A0A6P4ZHD4|A0A6P4ZHD4_BRABE Collectin-12-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476853 PE=4 SV=1																													
OG0002403			Branchiostoma_belcheri_tr_A0A6P4ZHM3_A0A6P4ZHM3_BRABE tr|A0A6P4ZHM3|A0A6P4ZHM3_BRABE Pulmonary surfactant-associated protein D-like OS=Branchiostoma belcheri OX=7741 GN=LOC109476948 PE=4 SV=1																													
OG0002404			Branchiostoma_belcheri_tr_A0A6P4ZJF7_A0A6P4ZJF7_BRABE tr|A0A6P4ZJF7|A0A6P4ZJF7_BRABE Multiple epidermal growth factor-like domains protein 10 OS=Branchiostoma belcheri OX=7741 GN=LOC109475112 PE=4 SV=1																													
OG0002405			Branchiostoma_belcheri_tr_A0A6P4ZKD1_A0A6P4ZKD1_BRABE tr|A0A6P4ZKD1|A0A6P4ZKD1_BRABE ZP domain-containing protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475374 PE=4 SV=1																													
OG0002406			Branchiostoma_belcheri_tr_A0A6P4ZKD7_A0A6P4ZKD7_BRABE tr|A0A6P4ZKD7|A0A6P4ZKD7_BRABE Uncharacterized protein LOC109479713 OS=Branchiostoma belcheri OX=7741 GN=LOC109479713 PE=4 SV=1																													
OG0002407			Branchiostoma_belcheri_tr_A0A6P4ZKG2_A0A6P4ZKG2_BRABE tr|A0A6P4ZKG2|A0A6P4ZKG2_BRABE Peroxidasin homolog OS=Branchiostoma belcheri OX=7741 GN=LOC109479745 PE=4 SV=1																													
OG0002408			Branchiostoma_belcheri_tr_A0A6P4ZLR6_A0A6P4ZLR6_BRABE tr|A0A6P4ZLR6|A0A6P4ZLR6_BRABE Uncharacterized protein LOC109480030 OS=Branchiostoma belcheri OX=7741 GN=LOC109480030 PE=4 SV=1																													
OG0002409			Branchiostoma_belcheri_tr_A0A6P4ZN40_A0A6P4ZN40_BRABE tr|A0A6P4ZN40|A0A6P4ZN40_BRABE Delta and Notch-like epidermal growth factor-related receptor OS=Branchiostoma belcheri OX=7741 GN=LOC109480424 PE=4 SV=1																													
OG0002410			Branchiostoma_belcheri_tr_A0A6P4ZNB4_A0A6P4ZNB4_BRABE tr|A0A6P4ZNB4|A0A6P4ZNB4_BRABE Collagen alpha-2_VIII_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480489 PE=4 SV=1																													
OG0002411			Branchiostoma_belcheri_tr_A0A6P4ZNQ6_A0A6P4ZNQ6_BRABE tr|A0A6P4ZNQ6|A0A6P4ZNQ6_BRABE Neurogenic locus Notch protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480654 PE=4 SV=1																													
OG0002412			Branchiostoma_belcheri_tr_A0A6P4ZP04_A0A6P4ZP04_BRABE tr|A0A6P4ZP04|A0A6P4ZP04_BRABE Neurogenic locus notch homolog protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475227 PE=4 SV=1																													
OG0002413			Branchiostoma_belcheri_tr_A0A6P4ZPR9_A0A6P4ZPR9_BRABE tr|A0A6P4ZPR9|A0A6P4ZPR9_BRABE Leucine-rich repeat protein soc-2 homolog OS=Branchiostoma belcheri OX=7741 GN=LOC109484370 PE=4 SV=1																													
OG0002414			Branchiostoma_belcheri_tr_A0A6P4ZQR3_A0A6P4ZQR3_BRABE tr|A0A6P4ZQR3|A0A6P4ZQR3_BRABE Uncharacterized protein LOC109476725 OS=Branchiostoma belcheri OX=7741 GN=LOC109476725 PE=4 SV=1																													
OG0002415			Branchiostoma_belcheri_tr_A0A6P4ZRL0_A0A6P4ZRL0_BRABE tr|A0A6P4ZRL0|A0A6P4ZRL0_BRABE Peroxidasin homolog OS=Branchiostoma belcheri OX=7741 GN=LOC109475851 PE=4 SV=1																													
OG0002416			Branchiostoma_belcheri_tr_A0A6P4ZTL7_A0A6P4ZTL7_BRABE tr|A0A6P4ZTL7|A0A6P4ZTL7_BRABE p-granule-associated novel protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109485395 PE=4 SV=1																													
OG0002417			Branchiostoma_belcheri_tr_A0A6P4ZU61_A0A6P4ZU61_BRABE tr|A0A6P4ZU61|A0A6P4ZU61_BRABE Uncharacterized protein LOC109477591 OS=Branchiostoma belcheri OX=7741 GN=LOC109477591 PE=4 SV=1																													
OG0002418			Branchiostoma_belcheri_tr_A0A6P4ZUC3_A0A6P4ZUC3_BRABE tr|A0A6P4ZUC3|A0A6P4ZUC3_BRABE Carboxypeptidase N subunit 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109482226 PE=4 SV=1																													
OG0002419			Branchiostoma_belcheri_tr_A0A6P4ZV49_A0A6P4ZV49_BRABE tr|A0A6P4ZV49|A0A6P4ZV49_BRABE Limbic system-associated membrane protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109480204 PE=4 SV=1																													
OG0002420			Branchiostoma_belcheri_tr_A0A6P4ZY08_A0A6P4ZY08_BRABE tr|A0A6P4ZY08|A0A6P4ZY08_BRABE Collagen alpha-1_I_ chain-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486633 PE=4 SV=1																													
OG0002421			Branchiostoma_belcheri_tr_A0A6P4ZZB0_A0A6P4ZZB0_BRABE tr|A0A6P4ZZB0|A0A6P4ZZB0_BRABE Leucine-rich repeat and death domain-containing protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109481275 PE=4 SV=1																													
OG0002422			Branchiostoma_belcheri_tr_A0A6P4ZZI5_A0A6P4ZZI5_BRABE tr|A0A6P4ZZI5|A0A6P4ZZI5_BRABE Signal peptide_ CUB and EGF-like domain-containing protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109481346 PE=4 SV=1																													
OG0002423			Branchiostoma_belcheri_tr_A0A6P5A0M4_A0A6P5A0M4_BRABE tr|A0A6P5A0M4|A0A6P5A0M4_BRABE Uncharacterized protein LOC109487340 OS=Branchiostoma belcheri OX=7741 GN=LOC109487340 PE=4 SV=1																													
